Age,Gender,Stream,Internships,CGPA,Hostel,HistoryOfBacklogs,PlacedOrNot
20,Female,Information Technology,1,8,1,0,1
22,Male,Electrical,1,8.091605683,0,1,1
22,Female,Information Technology,1,9.025541793,0,0,1
23,Male,Electronics And Communication,1,7,0,0,0
21,Male,Civil,1,7,0,0,0
22,Male,Electrical,0,5.070346474,0,0,0
20,Male,Civil,0,8,0,1,1
22,Female,Electrical,0,7,1,1,0
22,Male,Computer Science,1,6,0,0,0
19,Male,Civil,0,6,0,0,0
24,Male,Information Technology,3,5,0,1,1
21,Male,Information Technology,0,6,0,0,0
24,Male,Electronics And Communication,2,6,0,0,1
21,Male,Mechanical,1,6,1,0,0
22,Female,Electronics And Communication,2,5.904967019,0,0,1
23,Male,Information Technology,1,8,1,0,1
22,Male,Information Technology,0,8,0,0,1
22,Male,Information Technology,1,7.940157201,1,0,1
19,Male,Information Technology,0,9,0,1,1
22,Male,Computer Science,1,6,0,0,1
24,Female,Electronics And Communication,0,8,0,0,1
24,Male,Information Technology,0,6.05135961,0,0,1
21,Male,Electronics And Communication,0,7,0,0,1
21,Male,Computer Science,1,7,0,0,0
22,Male,Computer Science,0,7,0,0,0
21,Female,Computer Science,1,8,1,0,1
21,Male,Mechanical,1,7,1,0,0
22,Male,Mechanical,0,6,1,0,1
24,Female,Computer Science,2,5,1,0,0
21,Male,Computer Science,1,8.05188094,0,0,1
21,Male,Electrical,2,8,0,1,1
19,Male,Computer Science,0,6,0,0,0
26,Male,Mechanical,1,6.067276448,1,1,1
22,Male,Mechanical,0,7,1,0,0
30,Male,Computer Science,1,8,0,0,1
20,Male,Civil,1,8,0,0,1
22,Male,Mechanical,2,7,1,0,0
22,Male,Information Technology,0,6.012317114,0,0,0
22,Male,Information Technology,1,9,0,0,1
21,Female,Computer Science,0,6,1,0,0
22,Male,Computer Science,1,8,0,0,1
24,Male,Computer Science,1,5.910053436,0,0,1
22,Female,Electrical,2,6,0,0,1
24,Female,Electronics And Communication,0,5.91908047,0,0,1
21,Male,Computer Science,0,8,0,1,1
22,Male,Electrical,0,8,0,0,1
22,Male,Computer Science,1,8,0,0,1
21,Male,Information Technology,0,7,0,0,1
20,Male,Electronics And Communication,2,7,0,0,1
22,Female,Information Technology,1,5.904064451,1,0,0
21,Male,Electrical,0,7.078498055,0,0,0
22,Male,Electronics And Communication,0,7.959293494,0,0,1
22,Male,Electronics And Communication,1,7.998418657,0,0,1
21,Male,Information Technology,1,6,0,1,1
21,Male,Computer Science,0,6,0,0,0
22,Male,Electronics And Communication,2,8,0,0,1
23,Female,Information Technology,2,6,0,0,1
22,Male,Civil,0,5.918546236,0,0,0
21,Female,Electrical,0,6,0,0,0
19,Female,Electronics And Communication,0,8,0,0,1
21,Male,Electronics And Communication,0,8,0,0,1
20,Male,Civil,1,6,1,0,1
22,Male,Information Technology,2,6,0,0,1
21,Male,Electrical,0,7,0,0,0
22,Female,Computer Science,1,8,1,0,1
19,Male,Electrical,1,7,0,1,1
20,Male,Civil,0,8,0,1,1
21,Female,Information Technology,1,8,1,0,1
19,Male,Electronics And Communication,1,8,0,0,1
22,Female,Computer Science,3,8,1,0,1
21,Male,Electronics And Communication,0,9,0,0,1
20,Male,Computer Science,0,7,0,0,0
28,Male,Computer Science,0,6,0,0,1
21,Male,Electrical,0,6,1,0,0
21,Male,Information Technology,0,7.986151105,0,0,1
23,Male,Information Technology,1,7.034614334,0,0,1
20,Female,Information Technology,1,7,1,0,1
22,Male,Mechanical,0,8.057601383,1,0,1
23,Male,Civil,0,5,0,0,0
21,Male,Civil,1,7.94868416,0,0,1
20,Female,Electronics And Communication,0,8,0,0,1
24,Male,Computer Science,0,7.053062472,0,1,1
20,Male,Information Technology,0,6,0,0,0
21,Male,Computer Science,1,6.915357909,0,0,1
23,Female,Computer Science,1,7.968908246,1,0,1
19,Male,Civil,0,6,1,0,0
22,Male,Mechanical,2,7,1,0,0
21,Female,Computer Science,1,9.046387223,1,0,1
20,Male,Civil,0,9,0,0,1
19,Male,Computer Science,1,8,0,0,1
22,Female,Information Technology,1,7.955517808,0,0,1
21,Male,Information Technology,0,8,0,0,1
20,Male,Mechanical,0,8,1,1,1
20,Female,Computer Science,0,7,1,1,1
22,Male,Computer Science,1,8.017766759,0,0,1
26,Male,Civil,0,9,0,0,1
21,Male,Mechanical,1,5.016566687,1,1,0
21,Male,Information Technology,0,8.018727736,0,1,1
19,Male,Computer Science,1,6,0,0,0
21,Male,Computer Science,1,7,0,0,1
21,Male,Civil,1,8,0,0,1
22,Male,Mechanical,0,7,1,0,0
22,Male,Mechanical,0,5.983137321,1,0,0
22,Male,Mechanical,0,6,1,0,0
21,Male,Computer Science,0,6.911530783,0,1,0
20,Male,Civil,0,8,1,0,1
20,Female,Information Technology,0,7,0,0,0
22,Male,Mechanical,0,9.038763364,1,0,1
21,Female,Computer Science,0,6,1,1,0
26,Female,Information Technology,1,5.916919123,0,1,1
24,Male,Electronics And Communication,0,6,0,0,1
22,Male,Civil,1,7.952690304,0,0,1
24,Male,Civil,0,6,0,0,1
22,Male,Information Technology,2,7.099335054,0,0,1
21,Female,Civil,1,8,0,1,1
22,Male,Mechanical,1,6,0,0,0
22,Male,Mechanical,0,6,1,0,0
20,Male,Electronics And Communication,2,7,0,0,1
21,Male,Civil,0,6.084235591,0,0,0
20,Male,Mechanical,0,8,1,1,1
22,Male,Mechanical,0,4.933673275,1,0,0
21,Male,Civil,0,8,1,0,1
21,Male,Electronics And Communication,0,8.076890027,0,0,1
25,Male,Computer Science,2,6,0,0,1
21,Female,Information Technology,0,7,0,0,0
23,Male,Electronics And Communication,0,8,0,0,1
22,Male,Information Technology,1,7.03588239,0,0,0
22,Male,Information Technology,0,7,0,1,0
21,Male,Mechanical,0,6.088315912,1,0,0
22,Male,Mechanical,0,7,1,0,0
22,Male,Computer Science,1,8,0,1,1
22,Male,Information Technology,1,7.034496808,0,0,0
21,Male,Information Technology,1,6,0,0,0
21,Male,Electronics And Communication,0,7.910794241,0,0,1
21,Male,Information Technology,0,6.024970213,0,0,1
22,Male,Civil,0,6.931973413,0,0,0
21,Male,Information Technology,1,6.97254428,0,0,1
20,Male,Mechanical,0,7,1,1,0
20,Male,Civil,0,8,0,0,1
22,Male,Electronics And Communication,1,7,1,1,1
22,Male,Information Technology,1,7.960576034,0,0,1
24,Male,Mechanical,0,5.917218249,1,0,1
21,Male,Electronics And Communication,2,7,0,0,1
24,Male,Information Technology,0,7,0,0,0
20,Male,Civil,1,5.945673138,0,0,0
22,Female,Computer Science,1,6.09136627,1,0,0
21,Male,Computer Science,1,8,0,0,1
21,Male,Computer Science,1,8,0,0,1
21,Female,Information Technology,0,7.9451059,0,0,1
22,Female,Information Technology,2,7.064275741,0,0,0
21,Male,Computer Science,1,7.996610679,0,0,1
21,Female,Computer Science,0,6.000816823,1,0,0
21,Male,Electrical,0,8,0,0,1
22,Male,Electronics And Communication,1,6.979196192,0,1,0
23,Male,Information Technology,1,6.953815147,0,0,0
23,Male,Mechanical,0,7,1,0,0
21,Male,Information Technology,1,6,1,1,1
21,Male,Electrical,0,8,0,0,1
20,Male,Mechanical,0,8,1,0,1
21,Male,Computer Science,2,6,0,0,1
25,Female,Computer Science,0,5.90727886,1,1,1
22,Female,Civil,1,6,0,0,0
22,Male,Information Technology,0,6,0,0,0
20,Male,Information Technology,1,8,0,0,1
21,Male,Computer Science,2,6.91502294,0,0,0
21,Male,Electrical,1,5.932623211,0,1,0
22,Male,Civil,0,6,1,0,0
23,Male,Civil,1,6,0,1,0
23,Male,Mechanical,2,7,1,0,1
22,Female,Computer Science,2,6.930891875,1,0,1
20,Male,Mechanical,1,8,1,0,1
22,Male,Computer Science,2,7,0,0,0
20,Male,Information Technology,0,7,0,0,0
22,Male,Computer Science,1,6,0,0,1
20,Female,Electronics And Communication,0,7,0,0,1
21,Female,Civil,1,7.065161972,0,0,0
22,Male,Electrical,0,6,0,0,0
19,Male,Electrical,0,8,0,0,1
21,Male,Civil,0,6,0,0,0
22,Female,Information Technology,3,6,1,1,0
21,Male,Computer Science,1,7,0,0,1
20,Male,Electronics And Communication,1,6,0,0,0
26,Male,Computer Science,1,7,0,0,1
20,Male,Electronics And Communication,1,6,0,0,0
21,Male,Computer Science,0,6.973848584,0,1,0
24,Male,Computer Science,2,5.000365354,0,0,1
22,Male,Information Technology,0,6.024892259,0,0,0
20,Female,Computer Science,1,8,1,0,1
21,Male,Electronics And Communication,1,6.001464156,1,1,0
20,Male,Mechanical,2,6,1,0,1
22,Female,Civil,1,6.013102142,0,0,0
26,Male,Computer Science,1,7,0,0,1
22,Male,Computer Science,0,7,0,0,0
22,Female,Computer Science,1,7.942866673,1,0,1
21,Male,Electrical,0,7,0,0,0
21,Male,Information Technology,2,7,0,0,1
21,Male,Computer Science,0,7,0,1,0
20,Male,Civil,0,8,0,0,1
24,Male,Electronics And Communication,1,6,0,1,1
23,Male,Civil,1,5.939034383,0,1,0
21,Male,Mechanical,0,8.017353904,1,0,1
22,Male,Information Technology,0,8,0,0,1
20,Male,Electronics And Communication,1,7,1,1,0
21,Male,Computer Science,0,7,0,0,0
21,Female,Computer Science,1,7,1,0,0
19,Male,Mechanical,0,6,1,1,0
21,Male,Electronics And Communication,0,7.906738905,0,0,1
20,Male,Civil,0,7,0,1,0
22,Male,Civil,0,5.994200683,0,0,1
21,Female,Information Technology,2,8,0,0,1
21,Male,Information Technology,0,7,0,1,1
21,Male,Electronics And Communication,1,8,0,1,1
21,Male,Information Technology,1,8,0,1,1
19,Male,Computer Science,1,8,0,0,1
22,Male,Mechanical,0,6,1,0,0
21,Male,Computer Science,0,8.006430998,0,0,1
22,Male,Computer Science,0,6,0,0,0
22,Male,Computer Science,1,5,0,0,0
22,Male,Information Technology,0,7,0,0,0
22,Male,Mechanical,0,7.996346124,1,1,1
23,Male,Information Technology,0,8,0,0,1
22,Male,Electrical,1,5.929252691,0,1,0
21,Male,Computer Science,1,8,0,0,1
22,Male,Mechanical,1,6,1,0,0
21,Male,Computer Science,1,8,0,0,1
21,Male,Information Technology,0,7,0,0,0
20,Male,Electronics And Communication,1,8,0,1,1
20,Male,Electronics And Communication,1,8,0,0,1
21,Female,Mechanical,1,6,0,0,0
22,Male,Mechanical,0,6.058509838,1,0,0
22,Female,Information Technology,0,7,0,1,0
21,Male,Mechanical,0,6,1,0,0
21,Male,Electrical,2,8,0,0,1
20,Male,Electrical,0,7,1,0,0
21,Male,Electronics And Communication,0,8,0,1,1
22,Male,Mechanical,0,7,1,0,0
21,Male,Mechanical,1,7.093439159,1,0,0
21,Male,Mechanical,0,7,1,1,0
22,Male,Electronics And Communication,1,9,1,1,1
21,Male,Electrical,0,7,0,0,0
21,Male,Computer Science,1,6.902313478,0,0,1
22,Male,Information Technology,0,8,0,0,1
22,Male,Electrical,2,7.936738899,0,0,1
20,Male,Information Technology,1,8,0,0,1
21,Male,Information Technology,0,7,0,0,0
21,Male,Information Technology,0,7.915657746,0,0,1
24,Male,Mechanical,2,8,1,0,1
21,Male,Civil,1,6,0,0,0
21,Male,Computer Science,2,4.920233181,0,1,0
22,Male,Electronics And Communication,1,8,0,0,1
22,Male,Computer Science,0,8,0,0,1
20,Male,Computer Science,0,7,0,1,0
22,Male,Information Technology,1,7,0,0,0
21,Male,Civil,0,6,1,1,0
22,Male,Civil,1,6.015974338,0,0,0
22,Male,Civil,0,5,0,0,0
23,Male,Computer Science,1,8,0,0,1
23,Male,Information Technology,0,7,0,0,0
21,Male,Computer Science,1,7,0,0,0
21,Male,Information Technology,0,9,0,0,1
20,Male,Computer Science,0,8,0,1,1
21,Male,Information Technology,1,7.973389401,1,1,1
23,Male,Mechanical,2,7.004758974,1,0,1
22,Male,Mechanical,0,8.033144175,1,0,1
20,Male,Computer Science,1,8,0,0,1
21,Male,Civil,0,8,1,0,1
22,Male,Computer Science,2,8.997860657,0,0,1
26,Male,Civil,0,7.994780214,1,0,1
21,Male,Information Technology,2,8,1,0,1
22,Male,Electrical,1,6.052278675,0,1,0
19,Male,Mechanical,0,7,1,0,0
22,Male,Computer Science,0,7,0,1,0
21,Male,Computer Science,0,6,0,1,1
22,Male,Mechanical,1,7.072185734,1,0,0
24,Male,Electrical,1,7,0,0,1
20,Female,Computer Science,1,8,1,0,1
24,Male,Information Technology,3,5.079632085,0,1,1
23,Female,Computer Science,1,6.980010868,1,0,0
22,Male,Mechanical,0,8,1,0,1
21,Male,Information Technology,0,8.904057835,0,0,1
21,Male,Information Technology,1,7.91737673,1,0,1
20,Male,Information Technology,1,7,0,0,0
22,Male,Mechanical,1,6.942417739,1,0,0
21,Male,Mechanical,0,8,1,0,1
21,Male,Electronics And Communication,0,7,0,0,1
21,Female,Computer Science,0,8,1,0,1
20,Male,Civil,1,6,0,0,0
21,Female,Computer Science,1,6,1,0,0
22,Male,Electrical,0,8,0,1,1
22,Male,Computer Science,0,6.089285998,0,1,0
21,Female,Mechanical,1,7,1,0,0
23,Male,Electronics And Communication,0,6,0,0,0
26,Male,Information Technology,2,7.063947732,0,0,1
21,Male,Computer Science,0,8,0,0,1
20,Male,Mechanical,0,8,1,0,1
20,Male,Mechanical,0,8,1,0,1
22,Male,Mechanical,0,9,1,0,1
22,Male,Electronics And Communication,0,5.9210511,0,0,0
21,Male,Information Technology,0,8,0,0,1
20,Male,Civil,0,7.935959731,0,0,1
21,Male,Mechanical,0,8,1,0,1
19,Male,Electronics And Communication,0,8,0,0,1
22,Male,Electronics And Communication,0,8.045524695,0,0,1
21,Male,Information Technology,0,7.084575935,0,1,1
22,Male,Information Technology,0,6.082668659,0,0,1
22,Male,Electrical,0,8.035362542,0,0,1
21,Male,Computer Science,1,7.07822986,0,0,1
21,Male,Electronics And Communication,0,7.94379658,0,1,1
22,Male,Electrical,2,8,0,0,1
24,Male,Information Technology,0,6,0,0,1
22,Male,Information Technology,0,6,0,0,1
20,Male,Information Technology,0,5.941017095,0,0,0
21,Male,Information Technology,2,7.032444759,0,1,1
22,Male,Electronics And Communication,0,7,0,0,0
24,Male,Information Technology,0,5,0,0,1
22,Male,Information Technology,0,8,0,1,1
22,Male,Electronics And Communication,1,7,0,0,0
22,Male,Information Technology,2,6.943478065,1,0,0
22,Female,Civil,1,8,0,1,1
22,Male,Information Technology,0,6.945050855,0,0,0
23,Male,Information Technology,1,8,0,0,1
21,Male,Mechanical,1,9,1,0,1
21,Male,Electronics And Communication,1,8.024529407,0,0,1
23,Female,Civil,1,7,0,1,0
23,Male,Computer Science,1,6,0,0,0
22,Male,Information Technology,0,7,0,1,0
22,Male,Computer Science,1,7.951667656,1,0,1
21,Male,Electrical,0,7,0,0,0
21,Male,Mechanical,0,7.072091658,1,0,0
26,Female,Computer Science,0,7.062181355,1,0,0
22,Female,Electronics And Communication,1,6,0,1,0
21,Male,Mechanical,1,9,1,1,1
20,Male,Computer Science,1,7.967565767,0,0,1
26,Male,Information Technology,1,7.074235442,0,0,1
21,Female,Electrical,1,8.060006732,0,0,1
21,Male,Information Technology,2,6,0,0,1
22,Male,Information Technology,0,7,0,0,0
21,Male,Electronics And Communication,0,5.919941633,0,0,0
20,Male,Information Technology,2,6,0,0,1
22,Male,Computer Science,3,7,0,0,0
22,Male,Mechanical,0,7,1,0,1
21,Male,Computer Science,0,6,0,0,0
21,Male,Mechanical,0,7,1,1,0
21,Female,Electrical,1,8,0,0,1
21,Male,Electronics And Communication,1,8,0,0,1
21,Female,Information Technology,0,6,0,0,0
22,Female,Computer Science,0,7.912187829,1,0,1
22,Male,Computer Science,0,8,0,0,1
22,Female,Information Technology,1,7,0,0,0
22,Female,Information Technology,1,8,0,0,1
19,Male,Civil,0,8,1,0,1
22,Male,Computer Science,2,8,0,1,1
22,Male,Computer Science,1,5.083787301,0,0,0
22,Male,Computer Science,1,7,0,0,0
22,Male,Information Technology,2,7.952202745,0,0,1
22,Male,Computer Science,2,8,0,0,1
22,Male,Information Technology,0,8,0,0,1
22,Male,Information Technology,1,8.079885355,1,0,1
21,Male,Computer Science,0,6,0,0,0
22,Male,Computer Science,0,6.903326383,0,1,0
23,Male,Information Technology,1,6,1,0,0
22,Male,Electronics And Communication,2,7,0,0,0
22,Female,Information Technology,1,8.027210684,1,0,1
22,Male,Electronics And Communication,1,7,0,0,0
22,Male,Computer Science,2,7.099204536,0,0,1
21,Male,Electronics And Communication,1,6.98061599,0,0,1
23,Female,Computer Science,0,7,1,1,0
21,Male,Mechanical,0,6.089931046,1,1,0
24,Male,Mechanical,0,9,0,1,1
23,Male,Computer Science,1,7,0,0,0
20,Male,Computer Science,0,8,0,0,1
21,Male,Mechanical,0,8,1,0,1
20,Female,Information Technology,1,6,0,0,0
19,Male,Information Technology,2,8,0,0,1
21,Male,Computer Science,1,5.981859466,0,0,0
21,Male,Information Technology,0,6,0,0,1
24,Male,Civil,0,8,0,0,1
25,Male,Mechanical,1,6.070294166,1,0,1
22,Male,Electrical,0,7.93347017,0,1,1
22,Male,Information Technology,0,6,0,1,0
22,Male,Computer Science,1,7.027635176,0,0,1
21,Male,Electronics And Communication,1,6.060389439,0,0,0
21,Male,Information Technology,0,8,0,1,1
21,Male,Electronics And Communication,0,7,0,0,0
22,Male,Information Technology,0,8.074981802,0,0,1
20,Male,Electrical,1,6,0,0,1
20,Male,Information Technology,0,8,0,1,1
22,Male,Information Technology,1,4.923797077,0,0,0
21,Male,Computer Science,0,8,0,0,1
21,Female,Computer Science,0,8,1,0,1
21,Male,Mechanical,0,8.016914657,1,0,1
24,Female,Information Technology,1,7,0,0,0
22,Male,Electronics And Communication,1,8,0,1,1
22,Female,Computer Science,1,7,1,0,0
21,Male,Electrical,1,9,0,0,1
19,Male,Electronics And Communication,0,7,0,0,1
21,Male,Electronics And Communication,0,7.928148115,0,0,1
22,Male,Civil,0,8,1,0,1
21,Male,Computer Science,2,7.091261632,0,1,0
21,Male,Information Technology,0,6,0,0,1
20,Male,Information Technology,0,6,0,0,0
21,Male,Mechanical,1,7,1,0,0
22,Male,Electrical,3,7,0,0,0
21,Female,Electrical,0,6.955477794,0,0,0
21,Male,Information Technology,1,7,0,0,0
22,Male,Mechanical,0,6,1,0,0
21,Male,Electronics And Communication,0,7.963940045,0,0,1
22,Male,Electronics And Communication,1,6,1,1,0
22,Male,Information Technology,1,7,1,0,1
20,Male,Information Technology,1,7,0,0,0
21,Male,Information Technology,1,8,1,0,1
22,Male,Electronics And Communication,1,7.006275901,0,1,0
20,Male,Computer Science,1,8,0,0,1
19,Male,Information Technology,2,8,0,0,1
20,Male,Electrical,0,9,1,0,1
21,Male,Electrical,0,5.962103564,0,0,0
21,Male,Information Technology,0,8,0,1,1
22,Male,Electrical,2,8,0,1,1
20,Male,Mechanical,1,6,1,0,0
20,Male,Mechanical,1,6,0,1,0
22,Male,Civil,0,7,1,0,0
24,Male,Civil,1,5.955491649,0,0,1
23,Male,Information Technology,1,6,0,0,0
20,Male,Information Technology,2,7,0,0,1
21,Male,Computer Science,0,9.02242382,0,0,1
23,Male,Mechanical,1,6,1,0,0
22,Male,Electronics And Communication,2,8,0,0,1
21,Male,Information Technology,0,8,0,0,1
25,Male,Computer Science,2,6.913907654,0,1,1
21,Male,Civil,0,7,1,0,0
21,Male,Information Technology,1,7.992124462,0,0,1
21,Male,Computer Science,1,7,0,0,1
20,Male,Computer Science,1,6,0,0,0
21,Male,Computer Science,2,9.038611961,0,1,1
21,Male,Mechanical,1,7.071598442,1,0,0
26,Male,Mechanical,0,7,1,0,0
22,Male,Computer Science,1,8,0,1,1
22,Male,Mechanical,0,8,1,0,1
20,Male,Electrical,1,7,0,0,1
22,Female,Computer Science,2,6.94613248,1,0,0
21,Male,Electrical,0,6.032105343,0,0,0
22,Male,Electronics And Communication,3,8,0,1,1
22,Male,Computer Science,1,8,0,0,1
22,Male,Computer Science,1,9,0,0,1
23,Male,Mechanical,0,6,1,0,1
21,Male,Civil,0,8,1,0,1
22,Male,Electronics And Communication,0,7,0,0,0
21,Male,Electronics And Communication,1,6,1,1,0
21,Male,Computer Science,2,6,0,0,1
21,Male,Electronics And Communication,2,8,0,0,1
20,Male,Computer Science,0,8,0,1,1
23,Male,Mechanical,0,6,0,0,0
22,Male,Computer Science,1,7,0,0,1
22,Male,Civil,1,7.015829871,0,0,0
21,Male,Computer Science,1,6.005905985,0,0,0
21,Male,Mechanical,0,6.933631041,0,0,0
24,Male,Information Technology,1,6.970243823,0,0,0
22,Male,Computer Science,2,7,0,0,0
23,Male,Information Technology,0,6,0,1,0
21,Male,Mechanical,0,8.978902913,1,1,1
22,Female,Information Technology,1,6,0,0,1
21,Male,Civil,0,8,0,0,1
24,Male,Computer Science,1,7.963439735,0,0,1
21,Male,Mechanical,0,6.058218127,1,0,0
21,Male,Mechanical,0,8.984091128,1,1,1
22,Male,Electrical,2,8,0,0,1
22,Male,Mechanical,1,7,1,1,0
20,Male,Civil,0,9,0,0,1
19,Male,Computer Science,2,8,0,0,1
23,Female,Electronics And Communication,0,6,0,0,0
22,Male,Electronics And Communication,1,7,1,1,1
22,Male,Mechanical,1,8,1,1,1
26,Female,Mechanical,1,7,1,0,0
21,Male,Information Technology,2,7,0,0,1
22,Female,Information Technology,0,6.966181147,0,0,1
21,Male,Mechanical,0,7,0,0,0
19,Male,Computer Science,2,7,0,1,0
21,Male,Information Technology,0,7,0,0,0
22,Male,Mechanical,1,8.058967945,1,0,1
21,Male,Electrical,0,5.90682359,0,1,0
22,Male,Information Technology,1,8,0,0,1
23,Male,Civil,2,8,0,0,1
23,Male,Information Technology,1,7,0,1,0
20,Male,Electronics And Communication,1,6,0,1,0
21,Male,Electrical,2,8.083106138,0,0,1
20,Female,Mechanical,1,8,1,0,1
23,Male,Information Technology,1,7,1,0,1
21,Male,Computer Science,1,8,0,0,1
21,Male,Computer Science,2,7.974876246,0,0,1
20,Male,Electrical,0,6,0,0,0
24,Male,Computer Science,2,6,0,0,1
22,Male,Electrical,0,8.046107961,1,0,1
21,Male,Electrical,0,6.087594229,0,0,0
21,Male,Civil,0,6.921106365,0,0,0
22,Male,Computer Science,0,8.090532386,0,0,1
21,Male,Mechanical,0,6,1,0,0
21,Male,Civil,0,6,0,0,0
22,Female,Computer Science,1,8,1,0,1
19,Male,Civil,0,7,1,0,0
20,Male,Civil,0,7.93398003,0,0,1
21,Male,Computer Science,2,7,0,1,0
22,Male,Electronics And Communication,0,7,0,0,0
21,Female,Civil,1,8,0,0,1
22,Male,Electronics And Communication,3,7,0,0,0
23,Female,Computer Science,0,4.965434386,1,1,0
21,Male,Electronics And Communication,1,6,0,0,0
20,Female,Computer Science,0,7,1,0,0
21,Male,Computer Science,0,7,0,0,0
21,Female,Computer Science,0,6,1,0,1
23,Male,Electronics And Communication,1,6,1,1,0
20,Male,Information Technology,3,9,1,0,1
22,Male,Computer Science,1,7,0,0,0
23,Male,Mechanical,0,6,1,0,0
22,Male,Electronics And Communication,0,8,0,0,1
22,Male,Electronics And Communication,0,7,0,0,0
21,Male,Electronics And Communication,0,8,0,0,1
21,Male,Mechanical,0,7.968828973,1,0,1
21,Male,Information Technology,0,8,0,0,1
19,Male,Information Technology,1,7,0,0,0
23,Male,Computer Science,1,5.958911523,0,0,0
22,Male,Computer Science,1,5.982205232,0,0,0
22,Male,Computer Science,1,7.088155105,0,0,1
21,Female,Information Technology,0,7,0,0,0
20,Male,Electrical,0,8,0,0,1
22,Male,Civil,1,6.976783934,0,0,0
22,Male,Computer Science,1,7.044061639,0,0,1
20,Male,Mechanical,0,9,1,0,1
21,Male,Electronics And Communication,1,7,0,0,0
22,Female,Electronics And Communication,0,7.001302266,0,0,0
21,Male,Information Technology,0,6,0,1,0
21,Male,Mechanical,1,6,1,0,0
22,Male,Electrical,1,8.062863946,0,0,1
19,Male,Computer Science,0,7,0,0,1
